Source,Target,Type,Id,Label,timeset,Weight
ludwig,Masayoshi,Undirected,45731,,,3010
ludwig,midbeast,Undirected,45732,,,612
ludwig,PaymoneyWubby,Undirected,45733,,,3196
Bronx,OhTofu,Undirected,45744,,,2260
Bronx,Otzdarva,Undirected,45745,,,1136
Skyyart,Gotaga,Undirected,45753,,,1472
Skyyart,AntoineDanielLive,Undirected,45754,,,1110
Skyyart,lestream,Undirected,45755,,,614
Skyyart,Alderiate,Undirected,45756,,,506
Gladd,sodapoppin,Undirected,45767,,,516
OhTofu,Otzdarva,Undirected,45770,,,904
sodapoppin,dogdog,Undirected,45862,,,1198
sodapoppin,MitchJones,Undirected,45863,,,21988
sodapoppin,robcdee,Undirected,45864,,,724
sodapoppin,Maximilian_DOOD,Undirected,45865,,,1260
sodapoppin,Warframe,Undirected,45866,,,508
sodapoppin,IWillDominate,Undirected,45867,,,556
sodapoppin,Preachlfw,Undirected,45868,,,1486
sodapoppin,ROSHTEIN,Undirected,45869,,,904
sodapoppin,pokelawls,Undirected,45870,,,7000
sodapoppin,GingiTV,Undirected,45871,,,1512
sodapoppin,Yogscast,Undirected,45872,,,1520
sodapoppin,maitoz,Undirected,45873,,,830
sodapoppin,39daph,Undirected,45874,,,2422
sodapoppin,lestream,Undirected,45875,,,576
sodapoppin,GMHikaru,Undirected,45876,,,2264
sodapoppin,Ash_on_LoL,Undirected,45877,,,650
sodapoppin,NoWay4u_Sir,Undirected,45878,,,588
sodapoppin,alanzoka,Undirected,45879,,,504
sodapoppin,peterparkTV,Undirected,45880,,,522
sodapoppin,midbeast,Undirected,45881,,,612
sodapoppin,PaymoneyWubby,Undirected,45882,,,706
sodapoppin,Rubius,Undirected,45883,,,540
Tiagovski555YT,alexandresantoscomedy90,Undirected,45885,,,3280
dogdog,GMHikaru,Undirected,45910,,,630
JeelTV,Gotaga,Undirected,45921,,,1048
JeelTV,AntoineDanielLive,Undirected,45922,,,944
JeelTV,lestream,Undirected,45923,,,1486
MitchJones,Preachlfw,Undirected,45969,,,654
MitchJones,pokelawls,Undirected,45970,,,3132
MitchJones,GingiTV,Undirected,45971,,,864
MitchJones,maitoz,Undirected,45972,,,562
MitchJones,39daph,Undirected,45973,,,788
MitchJones,GMHikaru,Undirected,45974,,,964
Punz,ConnorEatsPants,Undirected,45994,,,2074
Punz,DropsByPonk,Undirected,45995,,,998
Punz,Ash_on_LoL,Undirected,45996,,,604
Punz,5uppp,Undirected,45997,,,852
Vicens,Bugha,Undirected,46009,,,622
Vicens,Rubius,Undirected,46010,,,3554
ELoTRiX,eliasn97,Undirected,46019,,,1414
ELoTRiX,ROSHTEIN,Undirected,46020,,,858
ELoTRiX,NoWay4u_Sir,Undirected,46021,,,812
ELoTRiX,Staiy,Undirected,46022,,,1072
dinablin,modestal,Undirected,46059,,,592
dinablin,karavay46,Undirected,46060,,,1534
ConnorEatsPants,DropsByPonk,Undirected,46082,,,822
ConnorEatsPants,5uppp,Undirected,46083,,,698
Bugha,mitr0,Undirected,46105,,,786
Bugha,UnknownxArmy,Undirected,46106,,,1064
Bugha,NateHill,Undirected,46107,,,622
Bugha,Rubius,Undirected,46108,,,1110
IlloJuan,G4G_REVENANT,Undirected,46127,,,754
IlloJuan,Werlyb,Undirected,46128,,,708
IlloJuan,ElmiilloR,Undirected,46129,,,2484
IlloJuan,Rubius,Undirected,46130,,,3208
IWillDominate,KarasMai,Undirected,46146,,,666
IWillDominate,midbeast,Undirected,46147,,,726
Tumblurr,Xiuder_,Undirected,46157,,,518
Dashy,scump,Undirected,46159,,,1980
ClassyBeef,ROSHTEIN,Undirected,46161,,,1376
Sacriel,bnans,Undirected,46173,,,1432
eliasn97,ROSHTEIN,Undirected,46183,,,560
eliasn97,Rumathra,Undirected,46184,,,546
mitr0,UnknownxArmy,Undirected,46193,,,656
FlowPodcast,deercheerup,Undirected,46202,,,1214
FlowPodcast,tioorochitwitch,Undirected,46203,,,652
FlowPodcast,aXtLOL,Undirected,46204,,,654
FlowPodcast,Baiano,Undirected,46205,,,522
FlowPodcast,alanzoka,Undirected,46206,,,1496
Mylonzete,aXtLOL,Undirected,46209,,,528
Mylonzete,Baiano,Undirected,46210,,,924
Mylonzete,alanzoka,Undirected,46211,,,608
Gotaga,AntoineDanielLive,Undirected,46243,,,1674
Gotaga,lestream,Undirected,46244,,,3884
Gotaga,RebeuDeter,Undirected,46245,,,1178
Gotaga,Alderiate,Undirected,46246,,,856
deercheerup,tioorochitwitch,Undirected,46263,,,810
deercheerup,aXtLOL,Undirected,46264,,,1104
deercheerup,Baiano,Undirected,46265,,,634
deercheerup,alanzoka,Undirected,46266,,,2088
Nick28T,Pieface23,Undirected,46268,,,676
Preachlfw,GingiTV,Undirected,46275,,,626
GTimeTV,SparkofPhoenixTV,Undirected,46279,,,572
GTimeTV,Rumathra,Undirected,46280,,,1854
Brunenger,TheMasterRodrigo,Undirected,46328,,,1510
Brunenger,Rubius,Undirected,46329,,,1544
ROSHTEIN,NoWay4u_Sir,Undirected,46354,,,700
pokelawls,39daph,Undirected,46386,,,1974
pokelawls,GMHikaru,Undirected,46387,,,790
Yogscast,GMHikaru,Undirected,46416,,,520
tioorochitwitch,alanzoka,Undirected,46444,,,2448
G4G_REVENANT,ElmiilloR,Undirected,46455,,,1174
G4G_REVENANT,Rubius,Undirected,46456,,,1204
Werlyb,ElmiilloR,Undirected,46467,,,3364
Werlyb,Rubius,Undirected,46468,,,910
aXtLOL,Baiano,Undirected,46487,,,2044
aXtLOL,alanzoka,Undirected,46488,,,2326
AntoineDanielLive,lestream,Undirected,46500,,,4812
AntoineDanielLive,Alderiate,Undirected,46501,,,1114
modestal,karavay46,Undirected,46513,,,778
itsRyanHiga,Ash_on_LoL,Undirected,46534,,,2836
itsRyanHiga,5uppp,Undirected,46535,,,520
itsRyanHiga,bnans,Undirected,46536,,,962
itsRyanHiga,peterparkTV,Undirected,46537,,,2014
itsRyanHiga,Masayoshi,Undirected,46538,,,1016
39daph,GMHikaru,Undirected,46576,,,624
39daph,Ash_on_LoL,Undirected,46577,,,834
39daph,peterparkTV,Undirected,46578,,,986
39daph,Masayoshi,Undirected,46579,,,624
DylanteroLIVE,Rubius,Undirected,46582,,,1162
Dosia_csgo,des0ut,Undirected,46592,,,502
Dosia_csgo,karavay46,Undirected,46593,,,612
GAECHKATM,karavay46,Undirected,46602,,,596
lestream,Alderiate,Undirected,46634,,,1530
GMHikaru,5uppp,Undirected,46695,,,512
GMHikaru,Northernlion,Undirected,46696,,,1910
dopa24,ElmiilloR,Undirected,46706,,,668
dopa24,KarasMai,Undirected,46707,,,512
dopa24,midbeast,Undirected,46708,,,838
Ash_on_LoL,5uppp,Undirected,46757,,,654
Ash_on_LoL,bnans,Undirected,46758,,,2646
Ash_on_LoL,peterparkTV,Undirected,46759,,,2274
Ash_on_LoL,Masayoshi,Undirected,46760,,,926
KarmikKoala,WELOVEGAMES,Undirected,46772,,,1082
Perxitaa,Rubius,Undirected,46781,,,3854
NoWay4u_Sir,Staiy,Undirected,46800,,,748
5uppp,peterparkTV,Undirected,46831,,,5212
ElmiilloR,FolagorLives,Undirected,46855,,,714
ElmiilloR,Rubius,Undirected,46856,,,4942
Baiano,alanzoka,Undirected,46869,,,2258
FaZeBlaze,jordy2d,Undirected,46880,,,2666
archangel_hs,karavay46,Undirected,46886,,,710
epicenter_en2,OGADotaPIT,Undirected,46897,,,1646
CyberRulzTv,wtcN,Undirected,46906,,,1488
wtcN,Lunawae,Undirected,46930,,,546
Staiy,Shlorox,Undirected,46936,,,868
NOBRU,alanzoka,Undirected,46943,,,586
sujagg,Rubius,Undirected,46955,,,724
OGADotaPIT,TEBtv3,Undirected,46974,,,654
OGADotaPIT,GunnarDotA2,Undirected,46975,,,712
TheMasterRodrigo,Rubius,Undirected,47025,,,674
des0ut,karavay46,Undirected,47045,,,1066
KarasMai,midbeast,Undirected,47057,,,830
Sanchovies,midbeast,Undirected,47071,,,1260
bnans,peterparkTV,Undirected,47098,,,818
FolagorLives,Rubius,Undirected,47119,,,3784
RobertoCein,Rubius,Undirected,47126,,,1950
peterparkTV,Masayoshi,Undirected,47164,,,2410
