Source, Target, Weights
Stanz,moistcr1tikal,191
Stanz,Atrioc,7364
Stanz,PaymoneyWubby,115
Stanz,pokimane,354
Stanz,Tubbo,204
Stanz,itsHafu,254
Stanz,QuarterJade,533
Stanz,MitchJones,128
Stanz,Maya,180
Stanz,Ottomated,159
Stanz,PointCrow,109
Stanz,bnans,122
Stanz,Ash_on_LoL,383
Stanz,GMHikaru,145
Stanz,GeorgeNotFound,111
Stanz,ConnorEatsPants,616
Stanz,Philza,197
Stanz,fuslie,401
Facherii,Rubius,138
Facherii,Staryuuki,775
JustaMinx,Amouranth,116
JustaMinx,shroud,124
JustaMinx,EsfandTV,111
JustaMinx,xQcOW,201
JustaMinx,Mizkif,201
JustaMinx,BadBoyHalo,524
JustaMinx,Nmplol,131
JustaMinx,Sykkuno,289
JustaMinx,Jinnytty,130
JustaMinx,Greekgodx,102
JustaMinx,5uppp,123
JustaMinx,tommyinnit,811
JustaMinx,Trainwreckstv,183
JustaMinx,HasanAbi,155
JustaMinx,jacksepticeye,113
JustaMinx,ludwig,373
JustaMinx,sodapoppin,114
JustaMinx,awesamdude,262
JustaMinx,moistcr1tikal,162
JustaMinx,pokimane,154
JustaMinx,melina,109
JustaMinx,Tubbo,565
JustaMinx,itsHafu,103
JustaMinx,QuarterJade,106
JustaMinx,Maya,124
JustaMinx,Punz,362
JustaMinx,BotezLive,105
JustaMinx,39daph,102
JustaMinx,beschttv,135
JustaMinx,Eret,242
JustaMinx,GeorgeNotFound,1063
JustaMinx,Nihachu,373
JustaMinx,ConnorEatsPants,298
JustaMinx,Philza,347
JustaMinx,fuslie,123
AhriNyan,Ninja,147
AhriNyan,Dota2RuHub,933
AhriNyan,VooDooSh,180
AhriNyan,Amouranth,114
AhriNyan,shroud,196
AhriNyan,xQcOW,197
AhriNyan,mokrivskyi,4054
AhriNyan,GAECHKATM,320
AhriNyan,ybicanoooobov,381
AhriNyan,modestal,993
AhriNyan,XANTAREScN,606
AhriNyan,HoneyMad,346
AhriNyan,Recrent,455
AhriNyan,Stray228,599
AhriNyan,CSRuHub,172
AhriNyan,karavay46,1823
AhriNyan,1mpala,558
AhriNyan,melina,159
AhriNyan,Dota2ruhub2,128
AhriNyan,buster,12317
AhriNyan,des0ut,1355
AhriNyan,JesusAVGN,677
AhriNyan,WELOVEGAMES,140
AhriNyan,9pasha,135
AhriNyan,Lobanjicaa,897
AhriNyan,mihalina_,426
AhriNyan,KarmikKoala,197
AhriNyan,icebergdoto,185
AhriNyan,MerlinChess,110
AhriNyan,epic_sh4doweh,617
AhriNyan,dinablin,922
AhriNyan,ZLOYn,2392
AhriNyan,Evelone192,18300
AhriNyan,PCH3LK1N,1578
AhriNyan,Dosia_csgo,3175
AhriNyan,rxnexus,133
AhriNyan,archangel_hs,386
AhriNyan,iLame,124
SovietWomble,shroud,131
SovietWomble,xQcOW,107
SovietWomble,CohhCarnage,187
SovietWomble,AriaSaki,104
SovietWomble,sodapoppin,129
SovietWomble,LIRIK,116
SovietWomble,AdmiralBahroo,138
SovietWomble,39daph,101
SovietWomble,Yogscast,170
Locklear,Ninja,113
Locklear,shroud,103
Locklear,xQcOW,162
Locklear,Gotaga,2370
Locklear,Laink,605
Locklear,Alderiate,185
Locklear,Shaunz,281
Locklear,chowh1,481
Locklear,SackziTV,154
Locklear,Joueur_du_Grenier,532
Locklear,Sardoche,1486
Locklear,Skyyart,351
Locklear,lestream,764
Locklear,pokimane,154
Locklear,melina,101
Locklear,LeBouseuh,419
Locklear,JLTomy,213
Locklear,RebeuDeter,194
Locklear,Ponce,801
Locklear,Bidule,124
Locklear,BruceGrannec,169
Locklear,JeelTV,445
Locklear,Doigby,251
Locklear,Tonton,257
Locklear,Kamet0,205
Locklear,AntoineDanielLive,492
Locklear,Solary,208
Locklear,Rekkles,116
Locklear,mistermv,504
ops1x,Ninja,843
ops1x,Silky,103
ops1x,DrLupo,298
ops1x,AdinRoss,841
ops1x,Fresh,220
ops1x,BigEx,217
ops1x,Flight23white,185
ops1x,xQcOW,589
ops1x,Chica,176
ops1x,Replays,155
ops1x,Tfue,179
ops1x,Vicens,101
ops1x,Sykkuno,177
ops1x,UnknownxArmy,1669
ops1x,Heelmike,147
ops1x,EmadGG,576
ops1x,bronny,124
ops1x,TimTheTatman,172
ops1x,scoped,816
ops1x,5uppp,148
ops1x,Symfuhny,291
ops1x,tommyinnit,168
ops1x,SypherPK,868
ops1x,Trainwreckstv,311
ops1x,Clix,5557
ops1x,Amar,112
ops1x,ludwig,123
ops1x,dakotaz,226
ops1x,mitr0,531
ops1x,AriaSaki,113
ops1x,Marzz_Ow,504
ops1x,Bugha,740
ops1x,pokimane,118
ops1x,Loeya,236
ops1x,Arab,550
ops1x,Tubbo,101
ops1x,itsHafu,162
ops1x,NateHill,317
ops1x,Jelty,110
ops1x,SnaggyMo,166
ops1x,NICKMERCS,815
ops1x,LosPollosTV,121
ops1x,Castro_1021,152
ops1x,GeorgeNotFound,135
ops1x,wavyjacob,244
ops1x,Philza,114
ops1x,nelkboys,120
ops1x,x2Twins,194
ops1x,StableRonaldo_,1908
ops1x,RiceGum,208
BadBoyHalo,Ninja,158
BadBoyHalo,FaZeBlaze,116
BadBoyHalo,AdinRoss,121
BadBoyHalo,shroud,150
BadBoyHalo,Fresh,193
BadBoyHalo,xChocoBars,111
BadBoyHalo,xQcOW,538
BadBoyHalo,Chica,170
BadBoyHalo,Mizkif,141
BadBoyHalo,CrankGameplays,368
BadBoyHalo,TenZ,106
BadBoyHalo,Replays,103
BadBoyHalo,JustaMinx,524
BadBoyHalo,Tfue,101
BadBoyHalo,Sykkuno,1894
BadBoyHalo,CallMeCarsonLIVE,306
BadBoyHalo,peterparkTV,175
BadBoyHalo,scoped,123
BadBoyHalo,5uppp,652
BadBoyHalo,tommyinnit,13623
BadBoyHalo,SypherPK,109
BadBoyHalo,Trainwreckstv,289
BadBoyHalo,Clix,179
BadBoyHalo,jacksepticeye,613
BadBoyHalo,ludwig,867
BadBoyHalo,dakotaz,125
BadBoyHalo,AriaSaki,250
BadBoyHalo,TinaKitten,114
BadBoyHalo,awesamdude,4772
BadBoyHalo,moistcr1tikal,361
BadBoyHalo,Atrioc,126
BadBoyHalo,pokimane,230
BadBoyHalo,Loserfruit,105
BadBoyHalo,Tubbo,9834
BadBoyHalo,itsHafu,222
BadBoyHalo,QuarterJade,141
BadBoyHalo,DropsByPonk,780
BadBoyHalo,NICKMERCS,106
BadBoyHalo,SteveSuptic,124
BadBoyHalo,Punz,6437
BadBoyHalo,bnans,135
BadBoyHalo,Ash_on_LoL,374
BadBoyHalo,sleepy,223
BadBoyHalo,39daph,113
BadBoyHalo,beschttv,2195
BadBoyHalo,Eret,3475
BadBoyHalo,Ohmwrecker,103
BadBoyHalo,GeorgeNotFound,14012
BadBoyHalo,Nihachu,2468
BadBoyHalo,ConnorEatsPants,1950
BadBoyHalo,Philza,4938
BadBoyHalo,StableRonaldo_,143
BadBoyHalo,fuslie,248
TEBtv3,Dota2RuHub,329
TEBtv3,epicenter_en1,339
TEBtv3,TEBtv,783
TEBtv3,epicenter_en2,120
TEBtv3,OGADotaPIT,327
TEBtv3,CSRuHub,185
TEBtv3,Dota2ruhub2,204
TEBtv3,EdenEsports,292
TEBtv3,UCCleague,128
TEBtv3,epic_sh4doweh,112
TSM_ImperialHal,Ninja,566
TSM_ImperialHal,yamatonjp,265
TSM_ImperialHal,loltyler1,342
TSM_ImperialHal,FaZeBlaze,109
TSM_ImperialHal,loustreams,2672
TSM_ImperialHal,summit1g,362
TSM_ImperialHal,LVNDMARK,166
TSM_ImperialHal,Dota2RuHub,119
TSM_ImperialHal,DrLupo,217
TSM_ImperialHal,AdinRoss,135
TSM_ImperialHal,Gaules,124
TSM_ImperialHal,Amouranth,131
TSM_ImperialHal,Beaulo,223
TSM_ImperialHal,shroud,802
TSM_ImperialHal,supertf,110
TSM_ImperialHal,MOONMOON,130
TSM_ImperialHal,Ramee,106
TSM_ImperialHal,dunkstream,120
TSM_ImperialHal,WARDELL,253
TSM_ImperialHal,sneakylol,153
TSM_ImperialHal,Aydan,137
TSM_ImperialHal,Flight23white,110
TSM_ImperialHal,xQcOW,959
TSM_ImperialHal,harbleu,140
TSM_ImperialHal,Chica,123
TSM_ImperialHal,Destiny,106
TSM_ImperialHal,RatedEpicz,116
TSM_ImperialHal,Mizkif,270
TSM_ImperialHal,daltoosh,3187
TSM_ImperialHal,TenZ,323
TSM_ImperialHal,chocoTaco,181
TSM_ImperialHal,Replays,106
TSM_ImperialHal,nl_Kripp,121
TSM_ImperialHal,Pikabooirl,111
TSM_ImperialHal,Swagg,157
TSM_ImperialHal,zackrawrr,103
TSM_ImperialHal,epicenter_en1,185
TSM_ImperialHal,Tfue,162
TSM_ImperialHal,Thijs,107
TSM_ImperialHal,ibai,170
TSM_ImperialHal,Nmplol,149
TSM_ImperialHal,Sykkuno,322
TSM_ImperialHal,Jinnytty,132
TSM_ImperialHal,Gotaga,120
TSM_ImperialHal,pokelawls,102
TSM_ImperialHal,Rubius,208
TSM_ImperialHal,scump,207
TSM_ImperialHal,g2perkz,166
TSM_ImperialHal,EmadGG,197
TSM_ImperialHal,fps_shaka,982
TSM_ImperialHal,auronplay,119
TSM_ImperialHal,CohhCarnage,117
TSM_ImperialHal,Greekgodx,103
TSM_ImperialHal,TimTheTatman,314
TSM_ImperialHal,scoped,135
TSM_ImperialHal,Symfuhny,189
TSM_ImperialHal,Nadeshot,165
TSM_ImperialHal,Doublelift,236
TSM_ImperialHal,SypherPK,181
TSM_ImperialHal,Trainwreckstv,306
TSM_ImperialHal,gafallen,108
TSM_ImperialHal,HasanAbi,228
TSM_ImperialHal,Clix,245
TSM_ImperialHal,tarik,145
TSM_ImperialHal,LuluLuvely,1349
TSM_ImperialHal,Sardoche,113
TSM_ImperialHal,ShivFPS,2970
TSM_ImperialHal,ludwig,367
TSM_ImperialHal,dakotaz,177
TSM_ImperialHal,TinaKitten,117
TSM_ImperialHal,sodapoppin,207
TSM_ImperialHal,RduLIVE,108
TSM_ImperialHal,moistcr1tikal,116
TSM_ImperialHal,LIRIK,182
TSM_ImperialHal,Bugha,157
TSM_ImperialHal,pokimane,199
TSM_ImperialHal,melina,171
TSM_ImperialHal,dopa24,111
TSM_ImperialHal,itsHafu,159
TSM_ImperialHal,Gladd,136
TSM_ImperialHal,QuarterJade,111
TSM_ImperialHal,alanzoka,131
TSM_ImperialHal,MitchJones,143
TSM_ImperialHal,Gorgc,114
TSM_ImperialHal,AdmiralBulldog,119
TSM_ImperialHal,playapex,2359
TSM_ImperialHal,Rogue,1306
TSM_ImperialHal,Albralelie,1449
TSM_ImperialHal,NICKMERCS,544
TSM_ImperialHal,LosPollosTV,108
TSM_ImperialHal,Faker,125
TSM_ImperialHal,k3soju,156
TSM_ImperialHal,HusKerrs,178
TSM_ImperialHal,AdmiralBahroo,109
TSM_ImperialHal,Smoke,101
TSM_ImperialHal,Castro_1021,161
TSM_ImperialHal,39daph,126
TSM_ImperialHal,GMHikaru,196
TSM_ImperialHal,GeorgeNotFound,109
TSM_ImperialHal,SPYGEA,307
TSM_ImperialHal,Genburten,2125
TSM_ImperialHal,Jankos,120
TSM_ImperialHal,Rekkles,253
TSM_ImperialHal,ROSHTEIN,154
TSM_ImperialHal,TFBlade,130
TSM_ImperialHal,StableRonaldo_,117
TSM_ImperialHal,fuslie,147
TSM_ImperialHal,RiceGum,121
Baiano,tinowns,1870
Baiano,loltyler1,101
Baiano,Gaules,664
Baiano,JonVlogs,126
Baiano,Felps,107
Baiano,casimito,194
Baiano,fer,145
Baiano,takeshi,286
Baiano,cidcidoso,213
Baiano,Doublelift,113
Baiano,gafallen,387
Baiano,Mylonzete,462
Baiano,fnxLNTC,247
Baiano,Gabi,174
Baiano,deercheerup,317
Baiano,FlowPodcast,261
Baiano,alanzoka,1129
Baiano,jean_mago,1588
Baiano,hastad,169
Baiano,NOBRU,106
Baiano,Rakin,574
Baiano,Faker,236
Baiano,lucascharmoso,247
Baiano,RatoBorrachudo,187
Baiano,aXtLOL,1022
Baiano,tioorochitwitch,221
Baiano,ziGueira,128
Baiano,Rekkles,180
Baiano,PatoPapao,397
Baiano,jovirone,252
epicenter_en1,Ninja,297
epicenter_en1,loltyler1,219
epicenter_en1,loustreams,128
epicenter_en1,summit1g,477
epicenter_en1,LVNDMARK,151
epicenter_en1,Dota2RuHub,1853
epicenter_en1,DrLupo,133
epicenter_en1,Gaules,132
epicenter_en1,shroud,741
epicenter_en1,EsfandTV,164
epicenter_en1,MOONMOON,262
epicenter_en1,dunkstream,142
epicenter_en1,WARDELL,104
epicenter_en1,xChocoBars,105
epicenter_en1,xQcOW,801
epicenter_en1,Destiny,154
epicenter_en1,Mizkif,308
epicenter_en1,TenZ,136
epicenter_en1,chocoTaco,164
epicenter_en1,nl_Kripp,250
epicenter_en1,Pikabooirl,120
epicenter_en1,zackrawrr,167
epicenter_en1,GunnarDotA2,1312
epicenter_en1,TEBtv3,339
epicenter_en1,TSM_ImperialHal,185
epicenter_en1,TEBtv,552
epicenter_en1,Thijs,309
epicenter_en1,ibai,120
epicenter_en1,Jahrein,110
epicenter_en1,dogdog,208
epicenter_en1,Nmplol,259
epicenter_en1,Sykkuno,312
epicenter_en1,Jinnytty,238
epicenter_en1,Warframe,108
epicenter_en1,ybicanoooobov,119
epicenter_en1,Rubius,118
epicenter_en1,Quin69,294
epicenter_en1,bmkibler,105
epicenter_en1,g2perkz,147
epicenter_en1,peterparkTV,114
epicenter_en1,CohhCarnage,337
epicenter_en1,epicenter_en2,5636
epicenter_en1,TimTheTatman,197
epicenter_en1,5uppp,121
epicenter_en1,Symfuhny,124
epicenter_en1,Doublelift,112
epicenter_en1,Trainwreckstv,413
epicenter_en1,DeuceAce,153
epicenter_en1,gafallen,147
epicenter_en1,HasanAbi,345
epicenter_en1,tarik,153
epicenter_en1,OGADotaPIT,3180
epicenter_en1,ShivFPS,137
epicenter_en1,ludwig,445
epicenter_en1,dakotaz,135
epicenter_en1,AriaSaki,153
epicenter_en1,GothamChess,207
epicenter_en1,TinaKitten,141
epicenter_en1,sodapoppin,587
epicenter_en1,Stray228,115
epicenter_en1,RduLIVE,286
epicenter_en1,moistcr1tikal,109
epicenter_en1,fnxLNTC,101
epicenter_en1,CSRuHub,121
epicenter_en1,LIRIK,583
epicenter_en1,Steelmage,181
epicenter_en1,pokimane,221
epicenter_en1,melina,214
epicenter_en1,deercheerup,107
epicenter_en1,maitoz,120
epicenter_en1,Dota2ruhub2,357
epicenter_en1,singsing,397
epicenter_en1,TrilluXe,102
epicenter_en1,itsHafu,288
epicenter_en1,AsmodaiTV,162
epicenter_en1,alanzoka,110
epicenter_en1,9pasha,138
epicenter_en1,MitchJones,298
epicenter_en1,Gorgc,3662
epicenter_en1,AdmiralBulldog,1952
epicenter_en1,playapex,155
epicenter_en1,masondota2,2476
epicenter_en1,Maximilian_DOOD,122
epicenter_en1,The_Happy_Hob,104
epicenter_en1,Maya,143
epicenter_en1,EdenEsports,185
epicenter_en1,NICKMERCS,210
epicenter_en1,GingiTV,138
epicenter_en1,k3soju,108
epicenter_en1,Kitboga,103
epicenter_en1,Nikobaby_,862
epicenter_en1,HusKerrs,133
epicenter_en1,BotezLive,159
epicenter_en1,AdmiralBahroo,263
epicenter_en1,Ash_on_LoL,103
epicenter_en1,Smoke,111
epicenter_en1,Kaellyn,116
epicenter_en1,Castro_1021,155
epicenter_en1,39daph,137
epicenter_en1,GMHikaru,532
epicenter_en1,icebergdoto,122
epicenter_en1,Dota2ruhub3,194
epicenter_en1,epic_sh4doweh,555
epicenter_en1,Fextralife,134
epicenter_en1,Enviosity,164
epicenter_en1,Yogscast,252
epicenter_en1,iceiceice,651
epicenter_en1,Rekkles,185
epicenter_en1,ROSHTEIN,279
epicenter_en1,fuslie,136
epicenter_en1,limit_maximum,147
Tfue,Ninja,1686
Tfue,Xposed,135
Tfue,yamatonjp,135
Tfue,loltyler1,425
Tfue,FaZeBlaze,175
Tfue,summit1g,831
Tfue,LVNDMARK,123
Tfue,DrLupo,572
Tfue,AdinRoss,344
Tfue,Gaules,243
Tfue,dasMEHDI,116
Tfue,Amouranth,199
Tfue,Beaulo,109
Tfue,shroud,751
Tfue,Fresh,198
Tfue,EsfandTV,185
Tfue,BigEx,109
Tfue,MOONMOON,143
Tfue,Ramee,118
Tfue,BruceDropEmOff,186
Tfue,WARDELL,153
Tfue,stevewillsendit,139
Tfue,Aydan,344
Tfue,Flight23white,195
Tfue,xQcOW,2594
Tfue,Destiny,126
Tfue,RatedEpicz,122
Tfue,Mizkif,446
Tfue,daltoosh,133
Tfue,TenZ,123
Tfue,Cizzorz,215
Tfue,chocoTaco,174
Tfue,Replays,119
Tfue,boxbox,138
Tfue,Swagg,361
Tfue,ops1x,179
Tfue,BadBoyHalo,101
Tfue,TSM_ImperialHal,162
Tfue,Thijs,135
Tfue,ibai,222
Tfue,dogdog,171
Tfue,Nmplol,274
Tfue,Sykkuno,431
Tfue,Jinnytty,206
Tfue,Gotaga,201
Tfue,UnknownxArmy,145
Tfue,pokelawls,156
Tfue,Rubius,388
Tfue,scump,330
Tfue,Quin69,191
Tfue,ONSCREEN,139
Tfue,Heelmike,163
Tfue,Kyle,137
Tfue,Eray,115
Tfue,EmadGG,161
Tfue,bronny,101
Tfue,BastiGHG,163
Tfue,TheGrefg,238
Tfue,itsRyanHiga,155
Tfue,auronplay,125
Tfue,CohhCarnage,128
Tfue,Greekgodx,241
Tfue,POW3Rtv,136
Tfue,TimTheTatman,882
Tfue,scoped,499
Tfue,Symfuhny,1016
Tfue,Nadeshot,273
Tfue,Doublelift,110
Tfue,ELoTRiX,111
Tfue,tommyinnit,509
Tfue,SypherPK,689
Tfue,Trainwreckstv,747
Tfue,MarkiLokurasY,193
Tfue,DeuceAce,114
Tfue,Shaunz,144
Tfue,GD_booya,102
Tfue,FolagorLives,102
Tfue,HasanAbi,232
Tfue,CDNThe3rd,137
Tfue,Clix,1205
Tfue,jacksepticeye,186
Tfue,coscu,126
Tfue,Recrent,146
Tfue,LuluLuvely,122
Tfue,TeePee,137
Tfue,ShivFPS,202
Tfue,ludwig,474
Tfue,dakotaz,356
Tfue,mitr0,104
Tfue,AriaSaki,156
Tfue,TinaKitten,125
Tfue,sodapoppin,347
Tfue,moistcr1tikal,131
Tfue,LIRIK,370
Tfue,Nightblue3,151
Tfue,lestream,154
Tfue,Xiuder_,111
Tfue,Bugha,439
Tfue,ilMasseo,144
Tfue,Scarra,133
Tfue,pokimane,437
Tfue,Loeya,200
Tfue,melina,149
Tfue,LeBouseuh,139
Tfue,Shlorox,155
Tfue,Loserfruit,131
Tfue,MuTeX,158
Tfue,Syndicate,278
Tfue,Arab,110
Tfue,Tubbo,114
Tfue,itsHafu,249
Tfue,NateHill,169
Tfue,Gladd,153
Tfue,Ponce,158
Tfue,Tumblurr,201
Tfue,NymN,105
Tfue,QuarterJade,161
Tfue,Jelty,138
Tfue,alanzoka,222
Tfue,MitchJones,169
Tfue,Gorgc,157
Tfue,Maximilian_DOOD,136
Tfue,robcdee,112
Tfue,Maya,149
Tfue,NICKMERCS,2292
Tfue,LosPollosTV,216
Tfue,Staryuuki,144
Tfue,Faker,155
Tfue,Kitboga,185
Tfue,HusKerrs,352
Tfue,AdmiralBahroo,126
Tfue,Ash_on_LoL,125
Tfue,Trymacs,246
Tfue,JeelTV,121
Tfue,Castro_1021,457
Tfue,39daph,105
Tfue,GMHikaru,206
Tfue,Tyceno,124
Tfue,GeorgeNotFound,381
Tfue,ZanoXVII,105
Tfue,SquishyMuffinz,115
Tfue,djrayraytaiwan,111
Tfue,SPYGEA,120
Tfue,ConnorEatsPants,131
Tfue,Philza,481
Tfue,nelkboys,235
Tfue,x2Twins,127
Tfue,Shotz,135
Tfue,Rekkles,168
Tfue,ROSHTEIN,190
Tfue,TFBlade,111
Tfue,StableRonaldo_,416
Tfue,fuslie,153
Tfue,RiceGum,246
Tfue,mistermv,154
TEBtv,summit1g,107
TEBtv,Dota2RuHub,521
TEBtv,shroud,135
TEBtv,xQcOW,138
TEBtv,TEBtv3,783
TEBtv,epicenter_en1,552
TEBtv,epicenter_en2,195
TEBtv,Trainwreckstv,117
TEBtv,OGADotaPIT,312
TEBtv,CSRuHub,259
TEBtv,Dota2ruhub2,205
TEBtv,EdenEsports,492
TEBtv,UCCleague,158
TEBtv,epic_sh4doweh,130
TEBtv,Rekkles,112
TEBtv,ROSHTEIN,120
pulgaboy,Gaules,108
pulgaboy,JonVlogs,114
pulgaboy,Clix,116
pulgaboy,blxckoutz,284
pulgaboy,alanzoka,101
ImDilla,Ninja,182
ImDilla,summit1g,205
ImDilla,DrLupo,193
ImDilla,shroud,137
ImDilla,xQcOW,133
ImDilla,Swagg,287
ImDilla,TimTheTatman,2535
ImDilla,Symfuhny,260
ImDilla,NICKMERCS,1071
Rumathra,xQcOW,103
Rumathra,GTimeTV,927
Rumathra,BastiGHG,278
Rumathra,ELoTRiX,157
Rumathra,Amar,230
Rumathra,NoWay4u_Sir,103
Rumathra,rewinside,757
Rumathra,Vlesk,103
Rumathra,Trymacs,4653
Rumathra,eliasn97,273
Rumathra,SparkofPhoenixTV,222
mokrivskyi,Dota2RuHub,492
mokrivskyi,xQcOW,151
mokrivskyi,AhriNyan,4054
mokrivskyi,GAECHKATM,505
mokrivskyi,ybicanoooobov,172
mokrivskyi,modestal,751
mokrivskyi,XANTAREScN,173
mokrivskyi,HoneyMad,146
mokrivskyi,Recrent,347
mokrivskyi,Stray228,325
mokrivskyi,karavay46,2509
mokrivskyi,1mpala,633
mokrivskyi,buster,11683
mokrivskyi,des0ut,890
mokrivskyi,JesusAVGN,596
mokrivskyi,Lobanjicaa,252
mokrivskyi,mihalina_,422
mokrivskyi,KarmikKoala,115
mokrivskyi,icebergdoto,114
mokrivskyi,epic_sh4doweh,406
mokrivskyi,dinablin,830
mokrivskyi,ZLOYn,4067
mokrivskyi,Evelone192,12045
mokrivskyi,PCH3LK1N,1867
mokrivskyi,Dosia_csgo,545
mokrivskyi,rxnexus,117
mokrivskyi,archangel_hs,317
Chips,Jahrein,588
Chips,PurpleBixi,493
Chips,FabulousN,117
Chips,Eray,389
Chips,XANTAREScN,177
Chips,Rammus53,101
Chips,Toqtir,247
Chips,Elraenn,805
Chips,annadeniz,221
Chips,wtcN,668
Chips,Lunawae,167
Chips,CyberRulzTv,108
Chips,Gokhan_Oner,414
velox,POW3Rtv,379
velox,ChristianVieriOfficial,127
velox,ilMasseo,131
velox,Tumblurr,178
velox,Delux,114
velox,Moonryde,967
velox,ZanoXVII,294
Vicens,Ninja,434
Vicens,Chigua,110
Vicens,goncho,143
Vicens,ops1x,101
Vicens,blanchitooo,511
Vicens,ibai,2275
Vicens,Rubius,1777
Vicens,Perxitaa,203
Vicens,TheGrefg,3811
Vicens,auronplay,1401
Vicens,scoped,136
Vicens,SypherPK,130
Vicens,MarkiLokurasY,1023
Vicens,FolagorLives,145
Vicens,Clix,341
Vicens,aroyitt,201
Vicens,coscu,154
Vicens,ElmiilloR,102
Vicens,Bugha,311
Vicens,sujagg,243
Vicens,IamCristinini,296
Vicens,Reborn_Live,122
Vicens,LITkillah,171
Vicens,ReventXz,112
Vicens,Jelty,748
Vicens,Alexby11,104
Vicens,natalan,115
Vicens,elded,255
Vicens,Staryuuki,146
Vicens,Carlitus,116
Vicens,Brunenger,130
Vicens,Th3Antonio,103
Vicens,IlloJuan,129
Vicens,NAKOO_Fn,101
Vicens,bazattak007,399
GTimeTV,xQcOW,110
GTimeTV,Rumathra,927
GTimeTV,Staiy,101
GTimeTV,BastiGHG,264
GTimeTV,ELoTRiX,178
GTimeTV,Dhalucard,112
GTimeTV,Amar,146
GTimeTV,NoWay4u_Sir,128
GTimeTV,Shlorox,148
GTimeTV,TrilluXe,141
GTimeTV,rewinside,508
GTimeTV,Vlesk,101
GTimeTV,maxim,109
GTimeTV,Trymacs,2195
GTimeTV,eliasn97,165
GTimeTV,SparkofPhoenixTV,286
GTimeTV,ROSHTEIN,121
joeytuan,shroud,129
joeytuan,xChocoBars,509
joeytuan,xQcOW,142
joeytuan,BaboAbe,122
joeytuan,yvonnie,151
joeytuan,Mizkif,147
joeytuan,Natsumiii,184
joeytuan,starsmitten,182
joeytuan,Stanz,266
joeytuan,Sykkuno,1098
joeytuan,itsRyanHiga,176
joeytuan,peterparkTV,375
joeytuan,Trainwreckstv,157
joeytuan,Masayoshi,218
joeytuan,jacksepticeye,138
joeytuan,ludwig,889
joeytuan,AriaSaki,526
joeytuan,TinaKitten,401
joeytuan,sodapoppin,125
joeytuan,Atrioc,383
joeytuan,Scarra,162
joeytuan,pokimane,277
joeytuan,itsHafu,194
joeytuan,QuarterJade,3669
joeytuan,Ottomated,117
joeytuan,bnans,131
joeytuan,Ash_on_LoL,246
joeytuan,39daph,137
joeytuan,fuslie,424
blanchitooo,Vicens,511
blanchitooo,ibai,597
blanchitooo,Rubius,303
blanchitooo,Perxitaa,103
blanchitooo,TheGrefg,482
blanchitooo,auronplay,223
blanchitooo,scoped,108
blanchitooo,MarkiLokurasY,686
blanchitooo,Clix,116
blanchitooo,sujagg,329
blanchitooo,IamCristinini,102
blanchitooo,Jelty,102
blanchitooo,Carlitus,130
blanchitooo,NAKOO_Fn,187
blanchitooo,bazattak007,127
Thijs,Ninja,271
Thijs,yamatonjp,162
Thijs,loltyler1,508
Thijs,summit1g,494
Thijs,LVNDMARK,121
Thijs,Dota2RuHub,308
Thijs,DrLupo,223
Thijs,Gaules,239
Thijs,Amouranth,197
Thijs,shroud,568
Thijs,Fresh,158
Thijs,EsfandTV,169
Thijs,MOONMOON,233
Thijs,BruceDropEmOff,158
Thijs,dunkstream,125
Thijs,Sjow,242
Thijs,sneakylol,163
Thijs,xQcOW,751
Thijs,harbleu,105
Thijs,Destiny,118
Thijs,Mizkif,226
Thijs,Cizzorz,115
Thijs,chocoTaco,163
Thijs,Captainflowers22,172
Thijs,nl_Kripp,1201
Thijs,boxbox,153
Thijs,zackrawrr,170
Thijs,TSM_ImperialHal,107
Thijs,epicenter_en1,309
Thijs,Tfue,135
Thijs,ibai,147
Thijs,Jahrein,112
Thijs,dogdog,939
Thijs,keanelol,121
Thijs,Nmplol,240
Thijs,Sykkuno,214
Thijs,Jinnytty,222
Thijs,Gotaga,136
Thijs,pokelawls,114
Thijs,Rubius,168
Thijs,Quin69,340
Thijs,ONSCREEN,189
Thijs,Heelmike,112
Thijs,bmkibler,472
Thijs,Kyle,166
Thijs,g2perkz,336
Thijs,Firebat,522
Thijs,Eray,147
Thijs,Paoloidolo,101
Thijs,BastiGHG,138
Thijs,kyo1984123,157
Thijs,midbeast,139
Thijs,CohhCarnage,339
Thijs,Greekgodx,235
Thijs,TimTheTatman,170
Thijs,5uppp,108
Thijs,Symfuhny,218
Thijs,Doublelift,204
Thijs,Aurateur,110
Thijs,SypherPK,183
Thijs,Trainwreckstv,439
Thijs,MarkiLokurasY,167
Thijs,DeuceAce,117
Thijs,Shaunz,207
Thijs,HasanAbi,228
Thijs,CDNThe3rd,123
Thijs,KarasMai,105
Thijs,Recrent,226
Thijs,ShivFPS,184
Thijs,ludwig,286
Thijs,dakotaz,120
Thijs,AriaSaki,241
Thijs,GothamChess,127
